state_ut,district,total_crimes,risk_score,risk_label,crime_rate
Chhattisgarh,BALRAMPUR,2646.0,0.00010348679311402165,low,0.00048621624715661807
Chhattisgarh,BEMETARA,3317.0,0.00012973004261496968,low,0.0006095159833025329
Chhattisgarh,BILASPUR,11395.0,0.0004456659136561892,low,0.002093890452135171
Chhattisgarh,BIZAPUR,704.0,2.7533901115748767e-05,low,0.00012936365759571395
Chhattisgarh,DANTEWARA,814.0,3.183607316508451e-05,low,0.00014957672909504425
Chhattisgarh,DHAMTARI,2722.0,0.0001064592028935627,low,0.0005001816420107008
Chhattisgarh,DURG,15667.0,0.000612746631790392,low,0.0028788926470909807
Chhattisgarh,GARIYABAND,1969.0,7.700887968310982e-05,low,0.00036181397983801243
Chhattisgarh,GRP RAIPUR,741.0,2.8980995350525336e-05,low,0.00013616259982730686
Chhattisgarh,JAGDALPUR,3197.0,0.00012503676401569432,low,0.000587465359848718
Chhattisgarh,JANJGIR,7996.0,0.00031272879733171467,medium,0.0014693065428058646
Chhattisgarh,JASHPUR,3109.0,0.00012159502637622574,medium,0.0005712949026492538
Chhattisgarh,KABIRDHAM,3040.0,0.0001188963911816424,low,0.0005586157941633102
Chhattisgarh,KANKER,2583.0,0.00010102282184940207,low,0.00047463966984336524
Chhattisgarh,KONDAGAON,1400.0,5.475491699154584e-05,low,0.0002572572736278402
Chhattisgarh,KORBA,5055.0,0.00019770436099447443,low,0.0009288825129919517
Chhattisgarh,KORIYA,3819.0,0.00014936359142193826,low,0.0007017610914176585
Chhattisgarh,MAHASAMUND,5356.0,0.0002094766681476568,low,0.0009841928268219374
Chhattisgarh,MUNGELI,2700.0,0.00010559876848369556,low,0.0004961390277108348
Chhattisgarh,NARAYANPUR,433.0,1.693491361238525e-05,low,7.956599962918202e-05
Chhattisgarh,RAIGARH,7545.0,0.0002950898919294381,low,0.0013864329496586104
Chhattisgarh,RAIPUR,20595.0,0.0008054839396006333,high,0.0037844382502609784
Chhattisgarh,RAJNANDGAON,6236.0,0.00024389404454234275,low,0.0011458973988165797
Chhattisgarh,SARGUJA,4128.0,0.0001614487838150723,low,0.0007585414468112317
Chhattisgarh,SUKMA,459.0,1.7951790642228244e-05,low,8.434363471084191e-05
Chhattisgarh,SURAJPUR,3982.0,0.00015573862818595393,low,0.000731713188275757
Chhattisgarh,TOTAL,5950.0,0.0005817709930351746,high,0.001093343412918321
Chhattisgarh,ZZ TOTAL,123488.0,0.008049494273157157,high,0.022691561575539098
D & N HAVELI,D and N HAVELI,10341.0,0.0004044432832925539,medium,0.001900212476132497
D & N HAVELI,TOTAL,10341.0,0.0004044432832925539,medium,0.001900212476132497
D&N Haveli,D&N HAVELI,710.0,2.7768565045712533e-05,low,0.0001304661887684047
D&N Haveli,TOTAL,18.0,1.7599794747282592e-06,low,3.3075935180722315e-06
D&N Haveli,ZZ TOTAL,692.0,4.5107622093035383e-05,low,0.00012715859525033247
DAMAN & DIU,DAMAN,5394.0,0.00021096287303742732,low,0.0009911755242489788
DAMAN & DIU,DIU,1205.0,4.712833926772338e-05,low,0.00022142501051539105
DAMAN & DIU,TOTAL,6599.0,0.0002580912123051507,low,0.0012126005347643698
DELHI,CAW,795.0,3.8866213400249054e-05,low,0.00014608538038152357
DELHI,CENTRAL,2802.0,0.00013698506911634953,high,0.0005148820576465774
DELHI,CRIME BRANCH,6.0,2.933299124547099e-07,low,1.102531172690744e-06
DELHI,DELHI UT TOTAL,38071.0,0.0037224543656877527,high,0.006995744045918218
DELHI,DRP,6.0,3.9110654993961316e-07,low,1.102531172690744e-06
DELHI,EAST,7169.0,0.0003504803570646358,high,0.0013173409961699904
DELHI,EOW,6.0,2.933299124547099e-07,low,1.102531172690744e-06
DELHI,G.R.P.(RLY),42.0,2.053309387182969e-06,low,7.717718208835207e-06
DELHI,GRP(RLY),286.0,1.398205916034117e-05,low,5.2553985898258794e-05
DELHI,I.G.I. AIRPORT,21.0,4.106618774365938e-06,low,3.858859104417604e-06
DELHI,I.G.I.AIRPORT,2.0,1.3036884997987106e-07,low,3.6751039089691464e-07
DELHI,IGI AIRPORT,73.0,3.56884726819897e-06,low,1.3414129267737384e-05
DELHI,NEW DELHI,1202.0,5.8763759128426874e-05,low,0.00022087374492904568
DELHI,NORTH,3115.0,0.00015228711288273688,high,0.0005723974338219445
DELHI,NORTH EAST,893.0,4.365726863700932e-05,low,0.00016409338953547238
DELHI,NORTH WEST,2064.0,0.0001009054898844202,low,0.00037927072340561587
DELHI,NORTH-EAST,7037.0,0.0003440270989906322,high,0.0012930853103707942
DELHI,NORTH-WEST,7664.0,0.0003746800748421494,high,0.0014082998179169768
DELHI,OUTER,5339.0,0.0002610147337659493,high,0.0009810689884993135
DELHI,S.T.F.,2.0,9.777663748490329e-08,low,3.6751039089691464e-07
DELHI,SOUTH,6814.0,0.0003331250039110655,high,0.001252107901785788
DELHI,SOUTH WEST,1033.0,5.050163326095254e-05,low,0.0001898191168982564
DELHI,SOUTH-EAST,4281.0,0.0002092908925364355,high,0.0007866559917148457
DELHI,SOUTH-WEST,5760.0,0.00028159671595652145,high,0.001058429925783114
DELHI,SPL CELL,0.0,0.0,low,0.0
DELHI,STF,3.0,1.4666495622735494e-07,low,5.51265586345372e-07
DELHI,TOTAL,20676.0,0.001347753171091907,high,0.0037993224210923033
DELHI,WEST,8127.0,0.0003973153664199045,high,0.0014933784734096126
DELHI,ZDELHI UT TOTAL,6069.0,0.0011868128257917561,high,0.0011152102811766873
DELHI UT,CAW,1593.0,0.0003115163670269019,high,0.0002927220263493925
DELHI UT,CENTRAL,91368.0,0.017867311627441287,high,0.01678934469773465
DELHI UT,CRIME BRANCH,803.0,0.00015702927980075469,high,0.0001475554219451112
DELHI UT,DELHI UT TOTAL,1478352.0,0.2890965751581635,high,0.27165486070161776
DELHI UT,EAST,163521.0,0.03197706707633774,high,0.030047833314927188
DELHI UT,EOW,1566.0,0.0003062364286027171,high,0.00028776063607228417
DELHI UT,G.R.P.(RLY),19110.0,0.0037370230846730038,high,0.0035115617850200193
DELHI UT,GRP(RLY),18096.0,0.0035387320638536196,high,0.0033252340168352834
DELHI UT,I.G.I. AIRPORT,5653.0,0.0011054626634043165,high,0.0010387681198701293
DELHI UT,IGI AIRPORT,11016.0,0.0021542148770673894,high,0.0020242472330602055
DELHI UT,NEW DELHI,56505.0,0.01104973780216892,high,0.010383087318815081
DELHI UT,NORTH,88563.0,0.01731878469115098,high,0.016273911374501723
DELHI UT,NORTH EAST,30050.0,0.005876375912842687,high,0.005521843623226142
DELHI UT,NORTH WEST,84441.0,0.016512714091725438,high,0.015516472458863183
DELHI UT,NORTH-EAST,95611.0,0.018697044173138177,high,0.017569017992022453
DELHI UT,NORTH-WEST,117111.0,0.022901439584989018,high,0.021519754694164284
DELHI UT,OUTER,77015.0,0.015060535471799653,high,0.01415190637746294
DELHI UT,S.T.F.,319.0,6.238149471536829e-05,medium,5.8617907348057885e-05
DELHI UT,SOUTH,227084.0,0.044407019893243554,high,0.04172786480321748
DELHI UT,SOUTH WEST,48859.0,0.00955453746174978,high,0.008978095094416176
DELHI UT,SOUTH-EAST,73337.0,0.014341290526460704,high,0.013476054768603514
DELHI UT,SOUTH-WEST,86009.0,0.016819341626878093,high,0.015804600605326364
DELHI UT,SPL CELL,267.0,5.2212724416938356e-05,medium,4.9062637184738104e-05
DELHI UT,STF,362.0,7.079028553906997e-05,medium,6.651938075234155e-05
DELHI UT,WEST,180093.0,0.03521777594913737,high,0.033093024413899025
Daman & Diu,DAMAN,494.0,1.932066356701689e-05,low,9.07750665515379e-05
Daman & Diu,DIU,61.0,2.3857499546316405e-06,low,1.1209066922355895e-05
Daman & Diu,TOTAL,21.0,2.053309387182969e-06,low,3.858859104417604e-06
Daman & Diu,ZZ TOTAL,534.0,3.480848294462557e-05,low,9.812527436947621e-05
Delhi UT,CAW,609.0,2.3818388891322443e-05,low,0.0001119069140281105
Delhi UT,CENTRAL,11630.0,0.0004548569175797701,low,0.0021370729230655587
Delhi UT,CRIME BRANCH,175.0,6.84436462394323e-06,low,3.215715920348003e-05
Delhi UT,EAST,26328.0,0.0010297053246810135,high,0.004837906785766984
Delhi UT,EOW,328.0,1.2828294838019311e-05,low,6.0271704107094e-05
Delhi UT,GRP(RLY),2121.0,8.295369924219196e-05,low,0.00038974476954617795
Delhi UT,IGI AIRPORT,795.0,3.109297072019924e-05,low,0.00014608538038152357
Delhi UT,METRO RAIL,2833.0,0.00011080048559789239,low,0.0005205784687054795
Delhi UT,NEW DELHI,3578.0,0.00013993792356839358,low,0.0006574760893145803
Delhi UT,NORTH,10171.0,0.0003977944719435805,low,0.0018689740929062593
Delhi UT,NORTH-EAST,23164.0,0.0009059592122801199,high,0.004256505347368066
Delhi UT,NORTH-WEST,16760.0,0.0006554945776987916,high,0.0030797370757161447
Delhi UT,OUTER,24138.0,0.0009440529902442383,high,0.004435482907734862
Delhi UT,SOUTH,21889.0,0.0008560931271628192,high,0.004022217473171282
Delhi UT,SOUTH-EAST,21790.0,0.000852221172318417,high,0.0040040257088218845
Delhi UT,SOUTH-WEST,14677.0,0.0005740270833463702,high,0.002696975003597008
Delhi UT,STF,30.0,1.1733196498188395e-06,low,5.512655863453719e-06
Delhi UT,TOTAL,8638.0,0.0008445945945945946,high,0.0015872773782837743
Delhi UT,WEST,22635.0,0.0008852696757883144,high,0.004159298848975831
Delhi UT,ZZ TOTAL,195013.0,0.012711810270562297,high,0.035834651929990004
GOA,NORTH GOA,42447.0,0.001660129972528676,high,0.0077998567812006675
GOA,SOUTH GOA,32242.0,0.0012610057383153008,high,0.005924635011649161
GOA,TOTAL,74689.0,0.0029211357108439766,high,0.013724491792849828
GUJARAT,AHMEDABAD COMMR.,508066.0,0.01987079404016195,high,0.0933597671307159
GUJARAT,AHMEDABAD RURAL,81265.0,0.003178327378084266,high,0.014932865958118883
GUJARAT,AHWA-DANG,4779.0,0.00018690982021614112,low,0.0008781660790481775
GUJARAT,AMRELI,60113.0,0.0023510588036519966,high,0.011046076063993115
GUJARAT,ANAND,90676.0,0.003546397752232436,high,0.016662186102484315
GUJARAT,BHARUCH,74751.0,0.0029235605714536023,medium,0.013735884614967633
GUJARAT,BHAVNAGAR,145174.0,0.005677850228093339,high,0.026676476744034342
GUJARAT,CID CRIME,115.0,4.497725324305551e-06,low,2.113184747657259e-05
GUJARAT,DAHOD,43806.0,0.0017132813526654692,medium,0.00804958009181512
GUJARAT,GANDHINAGAR,106612.0,0.0041696651502162035,medium,0.01959050889715093
GUJARAT,HIMATNAGAR,119180.0,0.0046612078621803095,medium,0.02189994419354714
GUJARAT,JAMNAGAR,115961.0,0.004535310663754748,high,0.02130843621939856
GUJARAT,JUNAGADH,130819.0,0.005116416775655026,high,0.024038670913371737
GUJARAT,KHEDA NORTH,113425.0,0.004436126042690062,high,0.02084243304374127
GUJARAT,KUTCH,93370.0,0.0036517618567861675,high,0.01715722259902246
GUJARAT,KUTCH (EAST(G)),12306.0,0.00048129572035568793,medium,0.0022612914351887157
GUJARAT,KUTCH (WEST-BHUJ),8162.0,0.0003192211660607123,low,0.0014998099052503085
GUJARAT,MEHSANA,126575.0,0.004950431155860653,high,0.023258813863888485
GUJARAT,NARMADA,17789.0,0.0006957394416875778,low,0.003268821171832607
GUJARAT,NAVSARI,31305.0,0.001224359054585959,medium,0.005752456393513956
GUJARAT,PALANPUR,114138.0,0.004464011939700757,high,0.02097345049809602
GUJARAT,PANCHMAHAL,80346.0,0.003142384686144816,medium,0.01476399493350175
GUJARAT,PATAN,70072.0,0.0027405618167368573,medium,0.012876094055464301
GUJARAT,PORBANDAR,25869.0,0.0010117535340387854,high,0.004753563151056142
GUJARAT,RAJKOT COMMR.,121509.0,0.004752296577661246,high,0.0223279100437466
GUJARAT,RAJKOT RURAL,111211.0,0.0043495350525334315,high,0.020435599041018385
GUJARAT,SURAT COMMR.,197869.0,0.007738786193000132,high,0.0363594567681908
GUJARAT,SURAT RURAL,57140.0,0.0022347828263549496,medium,0.010499771867924852
GUJARAT,SURENDRANAGAR,79365.0,0.0031040171335957397,high,0.014583731086766815
GUJARAT,TAPI,7340.0,0.00028707220765567605,low,0.0013487631345916766
GUJARAT,TOTAL,3081255.0,0.12050990125341828,high,0.5661966147515364
GUJARAT,VADODARA COMMR.,154195.0,0.006030667446793865,high,0.028334132362174875
GUJARAT,VADODARA RURAL,77468.0,0.003029824221072195,high,0.014235147481001091
GUJARAT,VALSAD,59148.0,0.0023133170215828237,medium,0.010868752300385353
GUJARAT,W.RLY,36088.0,0.001411425317422076,low,0.006631357493343927
GUJARAT,W.RLY AHMEDABAD,1789.0,6.99689617841968e-05,low,0.00032873804465729015
GUJARAT,W.RLY VADODARA,3459.0,0.00013528375562411218,low,0.0006356092210562138
Goa,NORTH GOA,6375.0,0.00024933042558650335,low,0.0011714393709839153
Goa,SOUTH GOA,4176.0,0.00016332609525478243,low,0.0007673616961927578
Goa,TOTAL,461.0,4.5075029880540416e-05,low,8.471114510173882e-05
Goa,ZZ TOTAL,10090.0,0.0006577108481484495,high,0.0018540899220749344
Gujarat,AHMEDABAD COMMR.,48275.0,0.0018880668698334825,high,0.008870782060274276
Gujarat,AHMEDABAD RURAL,8624.0,0.00033729028866792243,low,0.0015847048055474958
Gujarat,AHWA-DANG,541.0,2.1158864351733074e-05,low,9.94115607376154e-05
Gujarat,AMRELI,4776.0,0.00018679248825115923,low,0.0008776148134618322
Gujarat,ANAND,6139.0,0.0002401003110079285,medium,0.0011280731448580794
Gujarat,BHARUCH,6124.0,0.0002395136511830191,medium,0.0011253168169263526
Gujarat,BHAVNAGAR,9611.0,0.0003758925051469622,medium,0.0017660711834551232
Gujarat,CID CRIME,15.0,5.866598249094198e-07,low,2.7563279317268597e-06
Gujarat,DAHOD,3410.0,0.00013336733352940807,low,0.0006266052164792394
Gujarat,GANDHINAGAR,14542.0,0.0005687471449221855,medium,0.0026721680522114664
Gujarat,HIMATNAGAR,21178.0,0.0008282854514621126,low,0.003891567529207429
Gujarat,JAMNAGAR,9491.0,0.0003711992265476868,medium,0.0017440205600013083
Gujarat,JUNAGADH,9163.0,0.00035837093170966753,medium,0.0016837488558942143
Gujarat,KHEDA NORTH,10078.0,0.0003941571810291421,low,0.0018518848597295528
Gujarat,KUTCH (EAST(G)),6314.0,0.00024694467563187176,low,0.0011602303040615595
Gujarat,KUTCH (WEST-BHUJ),4830.0,0.00018890446362083315,low,0.0008875375940160488
Gujarat,MEHSANA,15962.0,0.0006242842750136105,medium,0.0029331004297482757
Gujarat,NARMADA,1527.0,5.972197017577893e-05,low,0.0002805941834497943
Gujarat,NAVSARI,3880.0,0.0001517493413765699,low,0.0007129701583400143
Gujarat,PALANPUR,12047.0,0.0004711660607122519,medium,0.0022136988395675653
Gujarat,PANCHMAHAL,7735.0,0.00030252091637829076,low,0.0014213464367938172
Gujarat,PATAN,7923.0,0.0003098737195171555,low,0.0014558924135381272
Gujarat,PORBANDAR,1861.0,7.2784928943762e-05,low,0.00034196841872957906
Gujarat,RAJKOT COMMR.,8365.0,0.0003271606290244864,low,0.0015371122099263454
Gujarat,RAJKOT RURAL,10331.0,0.00040405217674261437,medium,0.0018983749241780125
Gujarat,SURAT COMMR.,50815.0,0.001987407933518144,low,0.009337520256713359
Gujarat,SURAT RURAL,7123.0,0.00027858519552198644,low,0.0013088882571793614
Gujarat,SURENDRANAGAR,6261.0,0.0002448718109171918,medium,0.0011504912787027913
Gujarat,TAPI,1764.0,6.899119540934776e-05,low,0.0003241441647710787
Gujarat,TOTAL,3873.0,0.00037868891697903043,high,0.0007116838719718752
Gujarat,VADODARA COMMR.,27518.0,0.0010762470041238274,low,0.005056575468350648
Gujarat,VADODARA RURAL,7434.0,0.0002907486092251084,low,0.0013660361229638316
Gujarat,VALSAD,5996.0,0.00023450748734379204,low,0.00110179615190895
Gujarat,W.RLY AHMEDABAD,1037.0,4.055774922873789e-05,low,0.00019055413768005023
Gujarat,W.RLY VADODARA,1478.0,5.780554808107483e-05,low,0.0002715901788728199
Gujarat,ZZ TOTAL,338295.0,0.022051565051970243,high,0.062163463844235864
HARYANA,AMBALA,60127.0,0.002351606352821912,high,0.011048648636729393
HARYANA,AMBALA RURAL,2470.0,9.660331783508445e-05,low,0.0004538753327576896
HARYANA,AMBALA URBAN,5527.0,0.00021616459015162416,low,0.0010156149652436235
HARYANA,BHIWANI,67151.0,0.0026263195934994963,high,0.012339345129559356
HARYANA,FARIDABAD,149733.0,0.0058561557042108095,high,0.02751421668008386
HARYANA,FATEHABAD,36639.0,0.0014329752883237485,high,0.006732606606036027
HARYANA,GRP,29513.0,0.0011542727608367803,low,0.005423167083270321
HARYANA,GURGAON,157404.0,0.006156173538669487,high,0.028923802784368974
HARYANA,HISAR,9.0,5.866598249094198e-07,low,1.6537967590361157e-06
HARYANA,HISSAR,86948.0,0.0034005932304149488,high,0.015977146733852466
HARYANA,JHAJJAR,44615.0,0.001744921872555584,high,0.008198238044932924
HARYANA,JIND,46920.0,0.001835071932316665,high,0.008621793770441618
HARYANA,KAITHAL,40452.0,0.0015821042158157231,high,0.007433265166280995
HARYANA,KARNAL,83781.0,0.003276729786049073,high,0.015395194029867202
HARYANA,KURUKSHETRA,61364.0,0.0023999862330494424,high,0.011275953813499134
HARYANA,MAHENDERGARH,28.0,1.8251638997181945e-06,low,5.145145472556805e-06
HARYANA,MAHENDRAGARH,41069.0,0.0016062354899469972,high,0.0075466421218726935
HARYANA,MEWAT,31734.0,0.0012411375255783684,high,0.005831287372361344
HARYANA,PALWAL,33944.0,0.0013275720731150229,high,0.006237386354302435
HARYANA,PANCHKULA,36563.0,0.0014300028785442075,low,0.006718641211181944
HARYANA,PANIPAT,69953.0,0.002735907648792576,high,0.012854227187205934
HARYANA,REWARI,52545.0,0.0020550693666576973,high,0.009655416744839189
HARYANA,ROHTAK,66440.0,0.00259851191779879,high,0.012208695185595505
HARYANA,SIRSA,51027.0,0.001995699392376864,high,0.009376476358148431
HARYANA,SONIPAT,74413.0,0.0029103411700656433,high,0.013673775358906053
HARYANA,TOTAL,1379237.0,0.05394286246190623,high,0.25344196450474393
HARYANA,YAMUNANAGAR,48868.0,0.0019112594882449013,high,0.008979748891175213
HIMACHAL PRADESH,BADDIPOLICEDIST,4161.0,0.00016273943542987303,low,0.0007646053682610308
HIMACHAL PRADESH,BILASPUR,28239.0,0.0011044457863744737,high,0.005189062964268986
HIMACHAL PRADESH,CHAMBA,16692.0,0.0006528350531592023,medium,0.0030672417224256493
HIMACHAL PRADESH,CID,29.0,1.134208994824878e-06,low,5.328900668005262e-06
HIMACHAL PRADESH,G.R.P.,253.0,9.894995713472212e-06,low,4.64900644484597e-05
HIMACHAL PRADESH,HAMIRPUR,23696.0,0.0009267660807369073,medium,0.004354263111346644
HIMACHAL PRADESH,KANGRA,57815.0,0.0022611825184758734,high,0.01062380662485256
HIMACHAL PRADESH,KINNAUR,4851.0,0.00018972578737570632,low,0.0008913964531204664
HIMACHAL PRADESH,KULLU,22165.0,0.0008668876679411526,medium,0.004072933907115057
HIMACHAL PRADESH,LAHAUL-SPITI,1718.0,6.719210527962553e-05,low,0.0003156914257804497
HIMACHAL PRADESH,MANDI,47158.0,0.0018443802682052274,high,0.00866552750695835
HIMACHAL PRADESH,SHIMLA,51909.0,0.002030194990081538,high,0.009538548440533971
HIMACHAL PRADESH,SIRMAUR,20574.0,0.0008046626158457601,high,0.0037805793911565608
HIMACHAL PRADESH,SOLAN,30784.0,0.001203982403334105,medium,0.00565671993668531
HIMACHAL PRADESH,TOTAL,333034.0,0.013025177875258911,high,0.061196727760981534
HIMACHAL PRADESH,UNA,22990.0,0.0008991539583111706,medium,0.0042245319433600334
Haryana,AMBALA RURAL,2553.0,9.984950219958323e-05,low,0.00046912701397991153
Haryana,AMBALA URBAN,5178.0,0.00020251497155873168,low,0.000951484402032112
Haryana,BHIWANI,8905.0,0.0003482803827212255,medium,0.0016363400154685123
Haryana,FARIDABAD,12857.0,0.0005028456912573606,low,0.0023625405478808156
Haryana,FATEHABAD,4569.0,0.00017869658266740925,low,0.0008395774880040015
Haryana,GRP,2798.0,0.00010943161267310377,low,0.0005141470368647835
Haryana,GURGAON,24397.0,0.0009541826498876742,low,0.004483075503356013
Haryana,HISSAR,12718.0,0.0004974093102131999,low,0.00233699857571348
Haryana,I&P HARYANA,1298.0,5.0765630182161783e-05,low,0.0002385142436920976
Haryana,JHAJJAR,4765.0,0.00018636227104622567,low,0.0008755935063118991
Haryana,JIND,6860.0,0.00026829909325857464,low,0.0012605606407764171
Haryana,KAITHAL,4198.0,0.0001641865296646496,low,0.0007714043104926237
Haryana,KARNAL,10140.0,0.0003965820416387677,medium,0.0018632776818473572
Haryana,KURUKSHETRA,6223.0,0.0002433856060274213,low,0.0011435085812757499
Haryana,MAHENDRAGARH,4600.0,0.00017990901297222205,low,0.0008452738990629037
Haryana,MEWAT,5847.0,0.0002286799997496918,low,0.00107441662778713
Haryana,PALWAL,6627.0,0.00025918631064498164,low,0.0012177456802369266
Haryana,PANCHKULA,4082.0,0.0001596496936853501,low,0.0007500887078206028
Haryana,PANIPAT,7779.0,0.00030424178519802505,low,0.0014294316653935494
Haryana,REWARI,6528.0,0.00025531435580057946,medium,0.0011995539158875294
Haryana,ROHTAK,7392.0,0.00028910596171536203,low,0.0013583184047549965
Haryana,SIRSA,6579.0,0.0002573089992052715,medium,0.0012089254308554006
Haryana,SONIPAT,8280.0,0.0003238362233499997,low,0.0015214930183132264
Haryana,TOTAL,2798.0,0.00027357903168275937,high,0.0005141470368647835
Haryana,YAMUNANAGAR,5641.0,0.00022062320482093577,low,0.0010365630575247477
Haryana,ZZ TOTAL,168016.0,0.01095202634910901,high,0.030873812918468004
Himachal Pradesh,BADDIPOLICEDIST,1313.0,5.1352290007071206e-05,low,0.00024127057162382445
Himachal Pradesh,BILASPUR,2431.0,9.507800229031995e-05,low,0.0004467088801351997
Himachal Pradesh,CHAMBA,1532.0,5.991752345074874e-05,low,0.0002815129594270366
Himachal Pradesh,CID,22.0,8.60434409867149e-07,low,4.042614299866061e-06
Himachal Pradesh,G.R.P.,45.0,1.7599794747282594e-06,low,8.268983795180579e-06
Himachal Pradesh,HAMIRPUR,1928.0,7.540534282835742e-05,low,0.0003542800168246257
Himachal Pradesh,KANGRA,6196.0,0.00024232961834258433,low,0.0011385471909986416
Himachal Pradesh,KINNAUR,390.0,1.5253155447644912e-05,low,7.166452622489836e-05
Himachal Pradesh,KULLU,2251.0,8.803808439140692e-05,low,0.0004136329449544774
Himachal Pradesh,LAHAUL-SPITI,182.0,7.11813920890096e-06,low,3.344344557161923e-05
Himachal Pradesh,MANDI,4011.0,0.00015687283718077884,low,0.0007370420889437622
Himachal Pradesh,SHIMLA,3660.0,0.00014314499727789842,low,0.0006725440153413538
Himachal Pradesh,SIRMAUR,1864.0,7.290226090874388e-05,low,0.0003425196843159244
Himachal Pradesh,SOLAN,1954.0,7.64222198582004e-05,low,0.0003590576519062856
Himachal Pradesh,TOTAL,803.0,7.851463990037734e-05,medium,0.0001475554219451112
Himachal Pradesh,UNA,2418.0,9.456956377539846e-05,low,0.0004443200625943698
Himachal Pradesh,ZZ TOTAL,29394.0,0.0019160309881541646,high,0.005401300215011954
JAMMU & KASHMIR,ANANTNAG,35341.0,0.001382209658141587,high,0.00649409236234393
JAMMU & KASHMIR,AWANTIPORA,9950.0,0.0003891510171899151,low,0.0018283641947121503
JAMMU & KASHMIR,BANDIPORA,5659.0,0.00022132719661082707,low,0.00103987065104282
JAMMU & KASHMIR,BARAMULLA,38220.0,0.0014948092338692015,low,0.007023123570040039
JAMMU & KASHMIR,BORDER,7166.0,0.0002802669536867268,low,0.001316789730583645
JAMMU & KASHMIR,BORDER DISTRICT,2523.0,9.867618254976441e-05,low,0.0004636143581164578
JAMMU & KASHMIR,BUDGAM,30169.0,0.001179929350512819,low,0.005543710491484509
JAMMU & KASHMIR,C.B.KASHMIR,0.0,0.0,low,0.0
JAMMU & KASHMIR,CRIME JAMMU,742.0,2.9020106005519294e-05,low,0.00013634635502275533
JAMMU & KASHMIR,CRIME KASHMIR,64.0,4.171803199355874e-06,low,1.1760332508701268e-05
JAMMU & KASHMIR,CRIME SRINAGAR,1374.0,5.3738039961702844e-05,low,0.00025247963854618035
JAMMU & KASHMIR,DODA,18788.0,0.0007348109860265452,low,0.003452392612085616
JAMMU & KASHMIR,GANDERBAL,12983.0,0.0005077736337865998,low,0.0023856937025073213
JAMMU & KASHMIR,HANDWARA,10675.0,0.00041750624206053703,low,0.001961586711412282
JAMMU & KASHMIR,JAMMU,93786.0,0.0036680318892636566,low,0.017233664760329018
JAMMU & KASHMIR,KARGIL,2458.0,9.613398997515693e-05,low,0.0004516702704123081
JAMMU & KASHMIR,KATHUA,26607.0,0.0010406171974243288,low,0.004889174485297103
JAMMU & KASHMIR,KISHTWAR,3639.0,0.00014232367352302522,low,0.0006686851562369362
JAMMU & KASHMIR,KULGAM,16442.0,0.000643057389410712,low,0.003021302923563535
JAMMU & KASHMIR,KUPWARA,16957.0,0.000663199376732602,low,0.0031159368492194904
JAMMU & KASHMIR,LEH,4514.0,0.00017654549664274137,low,0.0008294709522543363
JAMMU & KASHMIR,POONCH,18958.0,0.0007414597973755186,low,0.003483630995311854
JAMMU & KASHMIR,PULWAMA,18738.0,0.0007328554532768471,low,0.003443204852313193
JAMMU & KASHMIR,RAILWAYS,603.0,2.3583724961358673e-05,low,0.00011080438285541976
JAMMU & KASHMIR,RAILWAYS JAMMU,65.0,2.5421925746074856e-06,low,1.1944087704149725e-05
JAMMU & KASHMIR,RAILWAYS KASHMIR,104.0,4.067508119371976e-06,low,1.911054032663956e-05
JAMMU & KASHMIR,RAILWAYS KATRA,6.0,2.346639299637679e-07,low,1.102531172690744e-06
JAMMU & KASHMIR,RAILWAYS KMR,22.0,8.604344098671489e-07,low,4.042614299866061e-06
JAMMU & KASHMIR,RAILWAYSJMU,0.0,0.0,low,0.0
JAMMU & KASHMIR,RAILWAYSKMR,0.0,0.0,low,0.0
JAMMU & KASHMIR,RAJOURI,34253.0,0.0013396572655081569,low,0.006294166709696008
JAMMU & KASHMIR,RAMBAN,16414.0,0.000641962291070881,low,0.003016157778090978
JAMMU & KASHMIR,REASI,10691.0,0.00041813201254044046,low,0.001964526794539457
JAMMU & KASHMIR,SAMBA,7324.0,0.0002864464371757727,low,0.0013458230514645014
JAMMU & KASHMIR,SHOPIAN,5874.0,0.00022973598743452874,low,0.0010793780180642382
JAMMU & KASHMIR,SOPORE,4473.0,0.00017494195978798896,low,0.0008219369892409496
JAMMU & KASHMIR,SRINAGAR,75881.0,0.0029677556115967783,low,0.01394352798582439
JAMMU & KASHMIR,TOTAL,557754.0,0.0218141242655019,high,0.10249019528215886
JAMMU & KASHMIR,UDHAMPUR,26291.0,0.001028258230446237,low,0.004831107843535391
JHARKHAND,BOKARO,69432.0,0.0027155309975407218,high,0.012758490730377287
JHARKHAND,CHAIBASA,23071.0,0.0009023219213656813,high,0.004239416114191359
JHARKHAND,CHATRA,22966.0,0.0008982153025913157,medium,0.004220121818669271
JHARKHAND,DEOGHAR,40994.0,0.00160330219082245,high,0.007532860482214059
JHARKHAND,DHANBAD,97173.0,0.003800499677728203,medium,0.01785604360731294
JHARKHAND,DHANBAD RLY.,9762.0,0.00038179821405105036,low,0.0017938182179678404
JHARKHAND,DUMKA,37358.0,0.0014610958492644068,medium,0.006864726591563468
JHARKHAND,GARHWA,31842.0,0.0012453614763177161,medium,0.005851132933469777
JHARKHAND,GIRIDIH,64147.0,0.0025088311858976363,high,0.011787344522432191
JHARKHAND,GODDA,40938.0,0.0016011119941427884,high,0.007522570191268945
